Date(D-M-Y),Irradiance 28.4nm (W/m^2/nm)
22-Dec-2014,0.001028173623
23-Dec-2014,0.0009613507829
24-Dec-2014,0.0008871939945
25-Dec-2014,0.0007440834526
26-Dec-2014,0.0006736677449
27-Dec-2014,0.0006752200487
28-Dec-2014,0.0006704031652
29-Dec-2014,0.0006480687316
30-Dec-2014,0.0006019224091
31-Dec-2014,0.000595108912
01-Jan-2015,0.0006539125954
02-Jan-2015,0.0006609970086
03-Jan-2015,0.0007347147819
04-Jan-2015,0.0008238065219
05-Jan-2015,0.0009078183628
06-Jan-2015,0.001004543879
07-Jan-2015,0.001043950665
08-Jan-2015,0.001077167926
09-Jan-2015,0.001150345681
10-Jan-2015,0.001140713371
11-Jan-2015,0.001113694853
12-Jan-2015,0.001172203234
13-Jan-2015,0.00120255937
14-Jan-2015,0.001193610726
15-Jan-2015,0.001174157201
16-Jan-2015,0.001194301267
17-Jan-2015,0.001120139054
18-Jan-2015,0.001035660647
19-Jan-2015,0.0009723002896
20-Jan-2015,0.0008356447023
21-Jan-2015,0.0007622952449
22-Jan-2015,0.000707570666
23-Jan-2015,0.0006568700697
24-Jan-2015,0.0006931689342
25-Jan-2015,0.0006883611353
26-Jan-2015,0.0006681792301
27-Jan-2015,0.0006572489905
28-Jan-2015,0.0006572489905
29-Jan-2015,0.0006572489905
30-Jan-2015,0.0006572489905
31-Jan-2015,0.0009972717788
01-Feb-2015,0.00116265497
02-Feb-2015,0.001244089838
03-Feb-2015,0.001255496841
04-Feb-2015,0.001278937801
05-Feb-2015,0.001321834857
06-Feb-2015,0.001320305633
07-Feb-2015,0.001322871487
08-Feb-2015,0.001327341382
09-Feb-2015,0.001319323993
10-Feb-2015,0.001331297643
11-Feb-2015,0.001294629717
12-Feb-2015,0.001180526264
13-Feb-2015,0.00109065672
14-Feb-2015,0.0009756938055
15-Feb-2015,0.0009051230055
16-Feb-2015,0.0008264956485
17-Feb-2015,0.000754640433
18-Feb-2015,0.0007012971067
19-Feb-2015,0.0006511388669
20-Feb-2015,0.0006493814898
21-Feb-2015,0.0006425693203
22-Feb-2015,0.0006067747107
23-Feb-2015,0.0006238415445
24-Feb-2015,0.0006907331968
25-Feb-2015,0.0008110551582
26-Feb-2015,0.0009279037453
27-Feb-2015,0.0009876579521
28-Feb-2015,0.001073690712
01-Mar-2015,0.001118752846
02-Mar-2015,0.001236295295
03-Mar-2015,0.001262420302
04-Mar-2015,0.001286101151
05-Mar-2015,0.001275909213
06-Mar-2015,0.001282730805
07-Mar-2015,0.001229955893
08-Mar-2015,0.001188329836
09-Mar-2015,0.001100466023
10-Mar-2015,0.0009903207458
11-Mar-2015,0.000872799286
12-Mar-2015,0.0007925212444
13-Mar-2015,0.0007318095911
14-Mar-2015,0.0006934102881
15-Mar-2015,0.0006264528464
16-Mar-2015,0.0005709409355
17-Mar-2015,0.0005389768539
18-Mar-2015,0.0005491102195
19-Mar-2015,0.0005625141202
20-Mar-2015,0.0005289972347
21-Mar-2015,0.0005437717253
22-Mar-2015,0.0005726360137
23-Mar-2015,0.0006475005387
24-Mar-2015,0.0007453992897
25-Mar-2015,0.0008575558696
26-Mar-2015,0.0009201853168
27-Mar-2015,0.001000186765
28-Mar-2015,0.001074207733
29-Mar-2015,0.00117969536
30-Mar-2015,0.001201214661
31-Mar-2015,0.001223557239
01-Apr-2015,0.001156773479
02-Apr-2015,0.001188110171
03-Apr-2015,0.001138807142
04-Apr-2015,0.0009934570242
05-Apr-2015,0.0008533993564
06-Apr-2015,0.0007893017908
07-Apr-2015,0.0006967210428
08-Apr-2015,0.0006442678361
09-Apr-2015,0.000602638541
10-Apr-2015,0.0005681031798
11-Apr-2015,0.0005295037324
12-Apr-2015,0.000516482399
13-Apr-2015,0.0005189706839
14-Apr-2015,0.0005305991632
15-Apr-2015,0.0005813927823
16-Apr-2015,0.0006223592032
17-Apr-2015,0.0006678791101
18-Apr-2015,0.0007357500296
19-Apr-2015,0.0007809612221
20-Apr-2015,0.0008342039661
21-Apr-2015,0.000915321568
22-Apr-2015,0.0009109964448
23-Apr-2015,0.0009618185238
24-Apr-2015,0.001004675473
25-Apr-2015,0.001069515407
26-Apr-2015,0.001079166792
27-Apr-2015,0.001037148666
28-Apr-2015,0.0009750649992
29-Apr-2015,0.000934870799
30-Apr-2015,0.000857584589
01-May-2015,0.0007485831843
02-May-2015,0.00065167117
03-May-2015,0.0005919989494
04-May-2015,0.0005597684023
05-May-2015,0.0005119640176
06-May-2015,0.0005237123721
07-May-2015,0.0005869216168
08-May-2015,0.0006428877634
09-May-2015,0.000671611198
10-May-2015,0.000734886272
11-May-2015,0.000744784756
12-May-2015,0.000744784756
13-May-2015,0.0007778691316
14-May-2015,0.000784268919
15-May-2015,0.0007775422661
16-May-2015,0.0008083417195
17-May-2015,0.0008366762882
18-May-2015,0.0008582409925
19-May-2015,0.0008568771286
20-May-2015,0.0008434976907
21-May-2015,0.000881962925
22-May-2015,0.0008980469219
23-May-2015,0.0008921341066
24-May-2015,0.0008338868447
25-May-2015,0.0008331012274
26-May-2015,0.0007866733286
27-May-2015,0.0006972156543
28-May-2015,0.0006400330838
29-May-2015,0.0005876633613
30-May-2015,0.0005568462674
31-May-2015,0.000537542603
01-Jun-2015,0.000566382874
02-Jun-2015,0.0006149356992
03-Jun-2015,0.0005879029145
04-Jun-2015,0.0006256662923
05-Jun-2015,0.0006500727825
06-Jun-2015,0.0007048450953
07-Jun-2015,0.0007304492976
08-Jun-2015,0.0007334826475
09-Jun-2015,0.0007180372405
10-Jun-2015,0.0007422490781
11-Jun-2015,0.0007239842504
12-Jun-2015,0.0007606550958
13-Jun-2015,0.0007896097399
14-Jun-2015,0.0007896097399
15-Jun-2015,0.0008441805032
16-Jun-2015,0.0008313886418
17-Jun-2015,0.0008165339102
18-Jun-2015,0.0008002702642
19-Jun-2015,0.0007541977828
20-Jun-2015,0.0007094265784
21-Jun-2015,0.0006933350831
22-Jun-2015,0.0007004950713
23-Jun-2015,0.0006564540528
24-Jun-2015,0.0006118399224
25-Jun-2015,0.0005879900763
26-Jun-2015,0.0005562123512
27-Jun-2015,0.0005736178743
28-Jun-2015,0.0006107815085
29-Jun-2015,0.00061455552
30-Jun-2015,0.0005764992069
01-Jul-2015,0.0005764992069
02-Jul-2015,0.0005764992069
03-Jul-2015,0.0005764992069
04-Jul-2015,0.0006879406997
05-Jul-2015,0.0007013926111
06-Jul-2015,0.0007499320497
07-Jul-2015,0.0008001429828
08-Jul-2015,0.0008252061971
09-Jul-2015,0.0008706559976
10-Jul-2015,0.0008907074889
11-Jul-2015,0.0008665024257
12-Jul-2015,0.0008340385241
13-Jul-2015,0.0008492241379
14-Jul-2015,0.0008060556043
15-Jul-2015,0.0007099816507
16-Jul-2015,0.0006660373974
17-Jul-2015,0.0006408474746
18-Jul-2015,0.0006173133165
19-Jul-2015,0.000580135843
20-Jul-2015,0.0004977049496
21-Jul-2015,0.0004494499743
22-Jul-2015,0.0004374509372
23-Jul-2015,0.0004777899857
24-Jul-2015,0.0005192044497
25-Jul-2015,0.0005483592703
26-Jul-2015,0.0006073876381
27-Jul-2015,0.0006130668156
28-Jul-2015,0.0006468976854
29-Jul-2015,0.0007192136876
30-Jul-2015,0.0007385756627
31-Jul-2015,0.0007535644988
01-Aug-2015,0.0007232368481
02-Aug-2015,0.0007398227734
03-Aug-2015,0.000726442121
04-Aug-2015,0.0007792423713
05-Aug-2015,0.0007700421573
06-Aug-2015,0.0007005351421
07-Aug-2015,0.0006521562483
08-Aug-2015,0.0006351435248
09-Aug-2015,0.0006208399922
10-Aug-2015,0.0005990534036
11-Aug-2015,0.0005608117102
12-Aug-2015,0.0005351390057
13-Aug-2015,0.0004781054746
14-Aug-2015,0.0004635643796
15-Aug-2015,0.0004297533649
16-Aug-2015,0.0003964400161
17-Aug-2015,0.0003860423
18-Aug-2015,0.0003866126568
19-Aug-2015,0.0004154607711
20-Aug-2015,0.0004999475676
21-Aug-2015,0.0005495280282
22-Aug-2015,0.0006202635736
23-Aug-2015,0.000684708469
24-Aug-2015,0.0006927904312
25-Aug-2015,0.0006927904312
26-Aug-2015,0.0007558780257
27-Aug-2015,0.0007690675475
28-Aug-2015,0.0007941860588
29-Aug-2015,0.0007683527468
30-Aug-2015,0.0007470554214
31-Aug-2015,0.0007012839532
01-Sep-2015,0.0006694915151
02-Sep-2015,0.0006098573695
03-Sep-2015,0.0005444120997
04-Sep-2015,0.0005021045933
05-Sep-2015,0.0004688957442
06-Sep-2015,0.0004135883909
07-Sep-2015,0.0004173104235
08-Sep-2015,0.0003744985934
09-Sep-2015,0.0003494884562
10-Sep-2015,0.0003258338828
11-Sep-2015,0.0003132871511
12-Sep-2015,0.0003401817181
13-Sep-2015,0.0003401817181
14-Sep-2015,0.0003925068125
15-Sep-2015,0.0004395902668
16-Sep-2015,0.0004717837049
17-Sep-2015,0.0004871537487
18-Sep-2015,0.0005623531845
19-Sep-2015,0.0006233639326
20-Sep-2015,0.0006419868758
21-Sep-2015,0.0006532947443
22-Sep-2015,0.0006803313293
23-Sep-2015,0.0006821251794
24-Sep-2015,0.0006803249735
25-Sep-2015,0.0006759710157
26-Sep-2015,0.0006395386089
27-Sep-2015,0.0006213147729
28-Sep-2015,0.0006290605275
29-Sep-2015,0.0006115220067
30-Sep-2015,0.0005459355603
01-Oct-2015,0.0005094654961
02-Oct-2015,0.000452641919
03-Oct-2015,0.0003742577323
04-Oct-2015,0.0003284523649
05-Oct-2015,0.0002963825289
06-Oct-2015,0.000295867936
07-Oct-2015,0.0003136269782
08-Oct-2015,0.000294816003
09-Oct-2015,0.0003010131864
10-Oct-2015,0.0003052975911
11-Oct-2015,0.0003282411005
12-Oct-2015,0.0003306830031
13-Oct-2015,0.0003933812837
14-Oct-2015,0.0003933812837
15-Oct-2015,0.0004662412133
16-Oct-2015,0.000560577149
17-Oct-2015,0.0006676745265
18-Oct-2015,0.0007489092502
19-Oct-2015,0.0008230288487
20-Oct-2015,0.0008176057546
21-Oct-2015,0.0008128363008
22-Oct-2015,0.0008302919121
23-Oct-2015,0.0007937290183
24-Oct-2015,0.000750774414
25-Oct-2015,0.0007167790616
26-Oct-2015,0.0006661154347
27-Oct-2015,0.0005854679309
28-Oct-2015,0.000508548703
29-Oct-2015,0.000448511837
30-Oct-2015,0.0004321459234
31-Oct-2015,0.0003846367328
01-Nov-2015,0.0003671283887
02-Nov-2015,0.0003864729049
03-Nov-2015,0.0004022310774
04-Nov-2015,0.0004083283594
05-Nov-2015,0.0003960094603
06-Nov-2015,0.000419806714
07-Nov-2015,0.0004144522697
08-Nov-2015,0.0004389744555
09-Nov-2015,0.0004961611806
10-Nov-2015,0.0005204944789
11-Nov-2015,0.0005139867081
12-Nov-2015,0.0005552732321
13-Nov-2015,0.0006377054005
14-Nov-2015,0.0007261688333
15-Nov-2015,0.0007799166027
16-Nov-2015,0.0009911353762
17-Nov-2015,0.000791888355
18-Nov-2015,0.0007860417902
19-Nov-2015,0.0007804200037
20-Nov-2015,0.0007500340366
21-Nov-2015,0.0007553351837
22-Nov-2015,0.000729874014
23-Nov-2015,0.0007360022385
24-Nov-2015,0.0007440796283
25-Nov-2015,0.0007073142851
26-Nov-2015,0.0006239052409
27-Nov-2015,0.0005331407309
28-Nov-2015,0.0004841615891
29-Nov-2015,0.0004469624219
30-Nov-2015,0.0004540789463
01-Dec-2015,0.0004899771113
02-Dec-2015,0.0004684901964
03-Dec-2015,0.0004478435713
04-Dec-2015,0.0004333913362
05-Dec-2015,0.000454492837
06-Dec-2015,0.0004765353782
07-Dec-2015,0.0004714221115
08-Dec-2015,0.000473828069
09-Dec-2015,0.0005519400123
10-Dec-2015,0.0005904476803
11-Dec-2015,0.0006426789565
12-Dec-2015,0.0006636670346
13-Dec-2015,0.0006966761296
14-Dec-2015,0.0007141304
15-Dec-2015,0.0007810837537
16-Dec-2015,0.0007588883064
17-Dec-2015,0.0007483111482
18-Dec-2015,0.0007425488902
19-Dec-2015,0.0007180654944
20-Dec-2015,0.0007095242991
21-Dec-2015,0.0006797085563
22-Dec-2015,0.000640382173
23-Dec-2015,0.0006047195673
24-Dec-2015,0.0006359154953
25-Dec-2015,0.0006074582639
26-Dec-2015,0.0005657454061
27-Dec-2015,0.0005502815684
28-Dec-2015,0.0005537017504
29-Dec-2015,0.0005442637076
30-Dec-2015,0.0005487664993
31-Dec-2015,0.0005639309753
01-Jan-2016,0.0005335590487
02-Jan-2016,0.0005141751766
03-Jan-2016,0.0005064718386
04-Jan-2016,0.0004912131266
05-Jan-2016,0.0005402234658
06-Jan-2016,0.0005725257536
07-Jan-2016,0.0005741240816
08-Jan-2016,0.0006318499246
09-Jan-2016,0.0006886227263
10-Jan-2016,0.0007266727228
11-Jan-2016,0.0007182383091
12-Jan-2016,0.0007139500721
13-Jan-2016,0.0006973672248
14-Jan-2016,0.0006567788534
15-Jan-2016,0.0006196073208
16-Jan-2016,0.0006251539929
17-Jan-2016,0.0006578935797
18-Jan-2016,0.0006784599408
19-Jan-2016,0.0006174008152
20-Jan-2016,0.0005339026977
21-Jan-2016,0.0005563751723
22-Jan-2016,0.0005238243346
23-Jan-2016,0.0005062572087
24-Jan-2016,0.0005080936829
25-Jan-2016,0.0005030784097
26-Jan-2016,0.0005184566036
27-Jan-2016,0.000535581251
28-Jan-2016,0.0005624023275
29-Jan-2016,0.0005589753081
30-Jan-2016,0.0005386230312
31-Jan-2016,0.0005174658663
01-Feb-2016,0.0005124781855
02-Feb-2016,0.0005124781855
03-Feb-2016,0.0005124781855
04-Feb-2016,0.000579917649
05-Feb-2016,0.0006035843236
06-Feb-2016,0.0006021652454
07-Feb-2016,0.0005774534529
08-Feb-2016,0.000614728499
09-Feb-2016,0.0006047485612
10-Feb-2016,0.0005900649605
11-Feb-2016,0.0005568268843
12-Feb-2016,0.0005727151193
13-Feb-2016,0.0005783304171
14-Feb-2016,0.000554428234
15-Feb-2016,0.0005723648355
16-Feb-2016,0.0005626452523
17-Feb-2016,0.0004630978708
18-Feb-2016,0.000451583629
19-Feb-2016,0.000455897536
20-Feb-2016,0.0005074964055
21-Feb-2016,0.000509587538
22-Feb-2016,0.0004668733883
23-Feb-2016,0.0004704850463
24-Feb-2016,0.0004946927903
25-Feb-2016,0.000457000257
26-Feb-2016,0.0004630613003
27-Feb-2016,0.0004750564229
28-Feb-2016,0.0004624364136
29-Feb-2016,0.0004814751881
01-Mar-2016,0.0004992768992
02-Mar-2016,0.0005266310572
03-Mar-2016,0.0005321272154
04-Mar-2016,0.0005640122878
05-Mar-2016,0.0005577098942
06-Mar-2016,0.0005423004513
07-Mar-2016,0.0005223945063
08-Mar-2016,0.0005096468005
09-Mar-2016,0.0005091895242
10-Mar-2016,0.0005163626102
11-Mar-2016,0.0005280667246
12-Mar-2016,0.0005135063899
13-Mar-2016,0.000509730732
14-Mar-2016,0.000464839196
15-Mar-2016,0.0004393507739
16-Mar-2016,0.0004227377046
17-Mar-2016,0.0004067439895
18-Mar-2016,0.000467014717
19-Mar-2016,0.0004423773347
20-Mar-2016,0.0004474888845
21-Mar-2016,0.0004211540972
22-Mar-2016,0.0003902439011
23-Mar-2016,0.0003619593928
24-Mar-2016,0.0003619593928
25-Mar-2016,0.0003936546901
26-Mar-2016,0.0003922264536
27-Mar-2016,0.0003699560645
28-Mar-2016,0.0003604457694
29-Mar-2016,0.0003428130004
30-Mar-2016,0.000360641338
31-Mar-2016,0.0003814910672
01-Apr-2016,0.0003992571816
02-Apr-2016,0.0003665541017
03-Apr-2016,0.0003613333332
04-Apr-2016,0.0003827217014
05-Apr-2016,0.0004071031472
06-Apr-2016,0.0003993138898
07-Apr-2016,0.0003646131823
08-Apr-2016,0.0003634380996
09-Apr-2016,0.0003920040396
10-Apr-2016,0.0004696373764
11-Apr-2016,0.0004605824291
12-Apr-2016,0.0004696683087
13-Apr-2016,0.0004498586342
14-Apr-2016,0.0004387373633
15-Apr-2016,0.0004395309531
16-Apr-2016,0.0004410370648
17-Apr-2016,0.0004311706696
18-Apr-2016,0.0003989176554
19-Apr-2016,0.0003963301661
20-Apr-2016,0.0003653327848
21-Apr-2016,0.0003226099219
22-Apr-2016,0.0002756480366
23-Apr-2016,0.0002623525878
24-Apr-2016,0.0002608244906
25-Apr-2016,0.0002691986924
26-Apr-2016,0.0002906266838
27-Apr-2016,0.0003230119149
28-Apr-2016,0.0003339021035
29-Apr-2016,0.000296582165
30-Apr-2016,0.0003138298198
01-May-2016,0.0003489120737
02-May-2016,0.0003626074898
03-May-2016,0.0003667753694
04-May-2016,0.0003963052304
05-May-2016,0.0004268914959
06-May-2016,0.0004478410654
07-May-2016,0.0004108184263
08-May-2016,0.0004083676024
09-May-2016,0.0004351101869
10-May-2016,0.0004420628396
11-May-2016,0.0004238074874
12-May-2016,0.0004369817601
13-May-2016,0.0004381276545
14-May-2016,0.0004225820454
15-May-2016,0.0004027637277
16-May-2016,0.0004208085398
17-May-2016,0.0004211183054
18-May-2016,0.0003767827701
19-May-2016,0.0003359411163
20-May-2016,0.0003615995021
21-May-2016,0.0003690753681
22-May-2016,0.0003690753681
23-May-2016,0.0003318138401
24-May-2016,0.0003015111799
25-May-2016,0.0003205804347
26-May-2016,0.0003366400923
27-May-2016,0.0003231030817
28-May-2016,0.000304648099
29-May-2016,0.0003182548156
30-May-2016,0.0003413732084
31-May-2016,0.0003821470757
01-Jun-2016,0.0004524900841
02-Jun-2016,0.0004682128981
03-Jun-2016,0.000458818458
04-Jun-2016,0.0004249918807
05-Jun-2016,0.0004472677126
06-Jun-2016,0.0004376899362
07-Jun-2016,0.0004279369371
08-Jun-2016,0.0004219625862
09-Jun-2016,0.0004218355976
10-Jun-2016,0.0004045905329
11-Jun-2016,0.0003923911264
12-Jun-2016,0.0003832408796
13-Jun-2016,0.0003807720641
14-Jun-2016,0.0003701616425
15-Jun-2016,0.0003408508086
16-Jun-2016,0.0003231525805
17-Jun-2016,0.0003427934552
18-Jun-2016,0.0003329989502
19-Jun-2016,0.0003162227658
20-Jun-2016,0.0003001047709
21-Jun-2016,0.0002926676525
22-Jun-2016,0.000288411377
23-Jun-2016,0.000259196217
24-Jun-2016,0.0002311590075
25-Jun-2016,0.0002298939494
26-Jun-2016,0.0002737247647
27-Jun-2016,0.0003241226474
28-Jun-2016,0.000376872552
29-Jun-2016,0.0003414113782
30-Jun-2016,0.0003409192846
01-Jul-2016,0.0003430958799
02-Jul-2016,0.000350983698
03-Jul-2016,0.0003443891412
04-Jul-2016,0.0003456842383
05-Jul-2016,0.000331679726
06-Jul-2016,0.0003296085779
07-Jul-2016,0.0003296354476
08-Jul-2016,0.0003201565074
09-Jul-2016,0.0003121474077
10-Jul-2016,0.0003514587847
11-Jul-2016,0.0003385477478
12-Jul-2016,0.000335437636
13-Jul-2016,0.0003718763729
14-Jul-2016,0.0003812018914
15-Jul-2016,0.0003796443946
16-Jul-2016,0.0003783433869
17-Jul-2016,0.000362490978
18-Jul-2016,0.0003518796357
19-Jul-2016,0.00035845317
20-Jul-2016,0.0003344032384
21-Jul-2016,0.000277676494
22-Jul-2016,0.0002543506216
23-Jul-2016,0.0002521942441
24-Jul-2016,0.0002344905601
25-Jul-2016,0.0002395233174
26-Jul-2016,0.0002511201217
27-Jul-2016,0.0002617373374
28-Jul-2016,0.0002617373374
29-Jul-2016,0.0002648245953
30-Jul-2016,0.0002667515441
31-Jul-2016,0.0002623193258
01-Aug-2016,0.000262969997
02-Aug-2016,0.0002458387695
03-Aug-2016,0.0002830993775
04-Aug-2016,0.0003021445336
05-Aug-2016,0.0003022355594
06-Aug-2016,0.0003111644331
07-Aug-2016,0.0003468312192
08-Aug-2016,0.0003719018064
09-Aug-2016,0.0003407090086
10-Aug-2016,0.0003923293033
11-Aug-2016,0.0003948691543
12-Aug-2016,0.0003961110736
13-Aug-2016,0.0003548634718
14-Aug-2016,0.000335406502
15-Aug-2016,0.0003228620143
16-Aug-2016,0.001105902
17-Aug-2016,0.0003061698309
18-Aug-2016,0.000283343785
19-Aug-2016,0.0002781019618
20-Aug-2016,0.0002440816656
21-Aug-2016,0.0002102537181
22-Aug-2016,0.0002087051599
23-Aug-2016,0.0002353716202
24-Aug-2016,0.0002508791999
25-Aug-2016,0.0002406226435
26-Aug-2016,0.0002615602622
27-Aug-2016,0.000267431558
28-Aug-2016,0.0002772524145
29-Aug-2016,0.0002802945499
30-Aug-2016,0.0002910884203
31-Aug-2016,0.0003074171816
01-Sep-2016,0.0003412442806
02-Sep-2016,0.0003572481126
03-Sep-2016,0.0003970013877
04-Sep-2016,0.000401719635
05-Sep-2016,0.0003896168891
06-Sep-2016,0.0004198628806
07-Sep-2016,0.0004001920607
08-Sep-2016,0.0004022813716
09-Sep-2016,0.0003864000261
10-Sep-2016,0.0003916269854
11-Sep-2016,0.0003797136119
12-Sep-2016,0.0003411089919
13-Sep-2016,0.0002946649038
14-Sep-2016,0.0002708249417
15-Sep-2016,0.0002630174249
16-Sep-2016,0.0002339189946
17-Sep-2016,0.0002310124095
18-Sep-2016,0.0002445864834
19-Sep-2016,0.00025951303
20-Sep-2016,0.0002502831925
21-Sep-2016,0.0002551649013
22-Sep-2016,0.0002460224321
23-Sep-2016,0.0002398802432
24-Sep-2016,0.0002542385853
25-Sep-2016,0.0002556060406
26-Sep-2016,0.0002655488087
27-Sep-2016,0.0002825066428
28-Sep-2016,0.0002641739088
29-Sep-2016,0.0002800517738
30-Sep-2016,0.0003075280497
01-Oct-2016,0.0003141825168
02-Oct-2016,0.0003123480498
03-Oct-2016,0.0003293717076
04-Oct-2016,0.0003362948723
05-Oct-2016,0.0003689735368
06-Oct-2016,0.000406988556
07-Oct-2016,0.0004031978433
08-Oct-2016,0.0003711726775
09-Oct-2016,0.0003666750563
10-Oct-2016,0.0003348326361
11-Oct-2016,0.0003246473886
12-Oct-2016,0.0003126342627
13-Oct-2016,0.0002887817733
14-Oct-2016,0.000280989802
15-Oct-2016,0.0002737328036
16-Oct-2016,0.0002494021199
17-Oct-2016,0.0002217104505
18-Oct-2016,0.0002293225117
19-Oct-2016,0.0002249553867
20-Oct-2016,0.0002140262132
21-Oct-2016,0.0002047460633
22-Oct-2016,0.0002088643122
23-Oct-2016,0.0002131721347
24-Oct-2016,0.0002211261326
25-Oct-2016,0.0001973096785
26-Oct-2016,0.0002055907191
27-Oct-2016,0.0002413517742
28-Oct-2016,0.0002670192363
29-Oct-2016,0.0002703274637
30-Oct-2016,0.0002760558059
31-Oct-2016,0.0002953247098
01-Nov-2016,0.0002901522592
02-Nov-2016,0.0002901335838
03-Nov-2016,0.0002866845674
04-Nov-2016,0.0002760080659
05-Nov-2016,0.0002653286742
06-Nov-2016,0.0002456355434
07-Nov-2016,0.0002294758054
08-Nov-2016,0.0002331645748
09-Nov-2016,0.0002097127598
10-Nov-2016,0.0001914262706
11-Nov-2016,0.0002087338174
12-Nov-2016,0.0002048033748
13-Nov-2016,0.0001951326323
14-Nov-2016,0.0001897007432
15-Nov-2016,0.0001820680346
16-Nov-2016,0.0001881643352
17-Nov-2016,0.0001961437602
18-Nov-2016,0.0002037226613
19-Nov-2016,0.0001913613043
20-Nov-2016,0.0001823640051
21-Nov-2016,0.0001706982124
22-Nov-2016,0.0001651245184
23-Nov-2016,0.0001849784772
24-Nov-2016,0.0001966538028
25-Nov-2016,0.0001967730032
26-Nov-2016,0.0002136190025
27-Nov-2016,0.0002509782971
28-Nov-2016,0.0002596336374
29-Nov-2016,0.0002712896106
30-Nov-2016,0.0002680268361
01-Dec-2016,0.0002563194931
02-Dec-2016,0.0002458357511
03-Dec-2016,0.000222469354
04-Dec-2016,0.0002126808848
05-Dec-2016,0.0002070766393
06-Dec-2016,0.0001927864927
07-Dec-2016,0.0001747832386
08-Dec-2016,0.000160310046
09-Dec-2016,0.000163172631
10-Dec-2016,0.0001329085513
11-Dec-2016,0.0001251091192
12-Dec-2016,0.0001250410014
13-Dec-2016,0.0001237665521
14-Dec-2016,0.0001210676908
15-Dec-2016,0.0001234523908
16-Dec-2016,0.0001194141788
17-Dec-2016,0.000120054467
18-Dec-2016,0.0001203563351
19-Dec-2016,0.0001274611955
20-Dec-2016,0.0001472946814
21-Dec-2016,0.0001646385714
22-Dec-2016,0.0001593254235
23-Dec-2016,0.000162584274
24-Dec-2016,0.0001799757756
25-Dec-2016,0.000172447864
26-Dec-2016,0.0001753379282
27-Dec-2016,0.0001842582708
28-Dec-2016,0.0001919230041
29-Dec-2016,0.0001934606546
30-Dec-2016,0.0001748115605
31-Dec-2016,0.000166297706
01-Jan-2017,0.0001815612902
02-Jan-2017,0.000166300733
03-Jan-2017,0.0001691708516
04-Jan-2017,0.0001624730787
05-Jan-2017,0.0001599624857
06-Jan-2017,0.0001307363536
07-Jan-2017,0.0001184333272
08-Jan-2017,0.0001181481541
09-Jan-2017,0.0001095358479
10-Jan-2017,0.0001036446368
11-Jan-2017,9.88E-05
12-Jan-2017,8.87E-05
13-Jan-2017,9.23E-05
14-Jan-2017,0.0001146474895
15-Jan-2017,0.0001403098562
16-Jan-2017,0.0001589481428
17-Jan-2017,0.0001665351442
18-Jan-2017,0.0001752931832
19-Jan-2017,0.0001897856584
20-Jan-2017,0.0002070551532
21-Jan-2017,0.0002181496584
22-Jan-2017,0.0002236601558
23-Jan-2017,0.0002261753915
24-Jan-2017,0.0002268092181
25-Jan-2017,0.0002250529135
26-Jan-2017,0.0002214683927
27-Jan-2017,0.0002094227013
28-Jan-2017,0.0002029706628
29-Jan-2017,0.0001893918129
30-Jan-2017,0.0001811576366
